"STATION"	"NAME"	"LATITUDE"	"LONGITUDE"	"ELEVATION"	"DATE"	"AWND"	"DAPR"	"MDPR"	"PGTM"	"PRCP"	"SN52"	"SNOW"	"SNWD"	"SX52"	"TAVG"	"TMAX"	"TMIN"	"TOBS"	"WDF2"	"WDF5"	"WESD"	"WESF"	"WSF2"	"WSF5"	"WSFG"	"WT01"	"WT02"	"WT03"	"WT04"	"WT06"	"WT08"	"WT11"
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-22"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-23"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-24"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-25"					"0.13"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-26"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-27"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-28"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-29"					"0.12"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-04-30"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-01"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-02"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-03"					"0.74"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-04"					"0.70"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-05"					"0.02"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-06"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-07"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-08"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-09"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-10"					"0.27"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-11"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-12"					"1.39"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-13"					"1.17"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-14"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-15"					"0.55"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-16"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-17"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-18"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-19"					"0.32"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-20"					"0.89"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-21"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-22"					"0.48"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-23"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-24"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-25"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-26"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-27"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-28"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-29"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-30"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-05-31"					"0.15"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-01"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-02"					"0.12"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-03"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-04"					"0.49"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-05"					"0.19"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-06"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-07"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-08"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-09"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-10"					"0.35"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-11"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-12"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-13"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-14"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-15"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-16"					"0.06"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-17"					"0.02"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-18"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-19"					"0.29"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-20"					"0.01"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-21"					"0.20"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-22"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-23"					"0.08"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-24"					"0.02"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-25"					"0.03"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-26"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-27"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-28"					"0.10"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-29"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-06-30"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-01"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-02"					"0.12"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-03"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-04"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-05"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-06"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-07"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-08"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-09"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-10"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-11"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-12"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-13"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-14"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-15"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-16"					"0.04"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-17"					"0.04"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-18"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-19"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-20"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-21"					"0.32"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-22"					"0.24"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-23"					"0.05"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-24"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-25"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-26"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-27"					"0.01"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-28"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-29"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-30"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-07-31"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-01"					"1.40"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-02"					"0.00"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-03"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-04"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-05"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-06"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-07"					"1.12"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-08"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-09"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-10"					"0.14"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-11"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-12"					"0.96"																						
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-13"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-14"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-15"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-16"					"0.00"		"0.0"																				
"US1MIWS0003"	"PLYMOUTH 5.4 W	 MI US"	"42.3828"	"-83.5712"	"266.4"	"2018-08-17"					"0.30"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-01"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-02"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-03"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-04"					"0.04"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-05"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-06"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-07"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-08"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-09"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-10"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-11"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-12"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-13"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-14"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-15"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-16"					"0.20"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-17"					"0.17"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-18"					"0.47"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-19"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-20"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-21"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-22"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-23"					"0.02"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-24"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-25"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-26"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-27"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-28"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-29"					"0.60"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-30"					"0.15"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-08-31"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-01"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-02"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-03"					"0.01"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-04"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-05"					"0.17"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-06"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-07"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-08"					"0.07"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-09"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-10"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-11"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-12"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-13"					"0.01"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-14"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-15"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-16"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-17"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-18"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-19"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-20"					"0.11"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-21"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-22"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-23"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-24"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-25"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-26"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-27"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-28"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-29"					"0.01"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-09-30"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-01"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-02"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-03"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-04"					"0.01"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-05"					"0.02"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-06"					"0.04"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-07"					"0.21"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-08"					"0.21"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-09"					"0.13"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-10"					"0.00"																						
"US1MIWS0025"	"SALINE 3.8 SSW	 MI US"	"42.1262"	"-83.8109"	"249.9"	"2017-10-11"					"0.66"																						
